race,sex,gpa,lsat,dem,role,prob0,prob1,idx
White,1,2.46620498254764,10,0.961621666387184,gen_cf,0.586,0.414,248
White,1,2.40428801483179,11,0.961621666387184,gen_cf,0.546,0.454,248
White,1,2.46620498254764,11,1.02293884062058,gen_cf,0.532,0.468,248
White,1,2.46620498254764,11,0.763567894688775,gen_cf,0.642,0.358,248
White,1,2.46620498254764,11,0.748910012748161,gen_cf,0.656,0.344,248
White,1,2.46620498254764,11,0.768305246785902,gen_cf,0.65,0.35,248
White,1,2.46620498254764,11,0.78229027443053,gen_cf,0.654,0.346,248
White,1,2.46620498254764,11,0.82676439029241,gen_cf,0.634,0.366,248
White,1,2.46620498254764,11,0.689613389407982,gen_cf,0.684,0.316,248
White,1,2.46620498254764,11,0.922595834417838,gen_cf,0.6,0.4,248
White,1,2.46620498254764,11,0.934498948026905,gen_cf,0.604,0.396,248
White,1,2.46620498254764,11,0.961621666387184,gen_cf,0.6,0.4,248
Amerindian,1,2.85281433731025,6,-0.571992999294192,true_cf,0.412,0.588,248
White,1,2.45417536556636,10,0.686719150007852,x_nearest,0.77,0.23,248
Black,1,2.35923267571452,7,1.88532761580684,x_interest,0.832,0.168,258
White,1,3.53263219688206,14,1.88532761580684,gen_cf,0.276,0.724,258
White,1,3.43734225257571,7,1.88532761580684,gen_cf,0.166,0.834,258
White,1,2.9057621482224,6,1.88532761580684,gen_cf,0.526,0.474,258
White,2,3.43734225257571,7,0.557153918806356,gen_cf,0.262,0.738,258
White,1,2.96031991715315,6,1.88532761580684,gen_cf,0.538,0.462,258
White,2,3.14870546314818,7,1.88532761580684,gen_cf,0.564,0.436,258
White,1,3.36935884929549,7,1.41303637227828,gen_cf,0.29,0.71,258
White,2,2.89572216257689,7,1.88532761580684,gen_cf,0.312,0.688,258
White,1,2.83871280035417,8,1.77685004323137,gen_cf,0.26,0.74,258
White,1,2.84700764437339,7,1.88532761580684,gen_cf,0.398,0.602,258
White,2,3.14102777649304,7,2.25462229041839,gen_cf,0.658,0.342,258
White,2,2.75358392783395,7,1.16157657376255,gen_cf,0.772,0.228,258
White,1,3.19991589991455,7,-0.313126603894912,gen_cf,0.644,0.356,258
White,1,2.77362726953393,7,1.88532761580684,gen_cf,0.656,0.344,258
White,1,2.70448017378286,7,1.88532761580684,gen_cf,0.728,0.272,258
White,1,2.82121291882207,7,1.88532761580684,gen_cf,0.486,0.514,258
White,2,2.85388644750194,7,0.00268956465363868,gen_cf,0.142,0.858,258
White,1,2.70980858702063,7,2.00010184667437,gen_cf,0.684,0.316,258
White,2,3.12758235023387,5,-0.285667913034656,gen_cf,0.46,0.54,258
White,1,2.75848633798498,10,-0.382600144192389,gen_cf,0.554,0.446,258
White,1,2.74526961076647,7,1.88532761580684,gen_cf,0.732,0.268,258
White,1,2.74957429527946,7,1.88532761580684,gen_cf,0.73,0.27,258
White,1,2.67019034339569,5,0.654701639742125,gen_cf,0.218,0.782,258
White,1,2.35923267571452,7,1.02204912877472,gen_cf,0.356,0.644,258
White,1,2.35923267571452,7,1.01851882443656,gen_cf,0.356,0.644,258
White,1,2.35923267571452,7,1.0215788983385,gen_cf,0.356,0.644,258
White,1,2.35923267571452,7,0.844248172227805,gen_cf,0.414,0.586,258
White,1,2.35923267571452,7,0.87100293896937,gen_cf,0.438,0.562,258
White,1,2.35923267571452,7,1.08427672924463,gen_cf,0.448,0.552,258
White,1,2.65642808030328,7,1.88532761580684,gen_cf,0.604,0.396,258
White,1,2.35923267571452,7,1.11439828038143,gen_cf,0.41,0.59,258
White,1,2.35923267571452,7,1.29430195870116,gen_cf,0.536,0.464,258
White,1,2.35923267571452,7,1.20815358597965,gen_cf,0.484,0.516,258
White,1,2.35923267571452,6,1.88532761580684,gen_cf,0.482,0.518,258
White,1,2.41911182198817,6,1.88532761580684,gen_cf,0.454,0.546,258
White,1,2.48086018234817,7,1.88532761580684,gen_cf,0.478,0.522,258
White,1,2.39394170912606,7,1.88532761580684,gen_cf,0.54,0.46,258
White,1,2.37502870554611,7,1.88532761580684,gen_cf,0.526,0.474,258
White,1,2.35923267571452,7,1.36634787150847,gen_cf,0.516,0.484,258
White,1,2.45865297060396,7,1.83486648501641,gen_cf,0.534,0.466,258
White,1,2.45865297060396,7,1.88532761580684,gen_cf,0.526,0.474,258
White,1,2.40956114660684,7,1.88532761580684,gen_cf,0.52,0.48,258
White,1,2.42283290125975,7,1.88532761580684,gen_cf,0.516,0.484,258
White,1,2.35923267571452,7,1.44906986219694,gen_cf,0.51,0.49,258
White,1,2.41633236201027,7,1.88532761580684,gen_cf,0.516,0.484,258
White,1,2.41393811672192,7,1.88532761580684,gen_cf,0.514,0.486,258
White,1,2.35923267571452,7,1.4673680428445,gen_cf,0.508,0.492,258
White,1,2.43290987292717,7,1.88532761580684,gen_cf,0.52,0.48,258
White,1,2.35923267571452,7,1.88532761580684,gen_cf,0.532,0.468,258
White,1,2.35923267571452,7,1.69684990933285,gen_cf,0.506,0.494,258
White,1,2.35923267571452,7,1.80487353764433,gen_cf,0.538,0.462,258
White,1,2.35923267571452,7,1.71154882621343,gen_cf,0.51,0.49,258
White,1,2.35923267571452,7,1.81206192103904,gen_cf,0.538,0.462,258
White,1,2.35923267571452,7,1.67492058444934,gen_cf,0.504,0.496,258
White,1,2.35923267571452,7,1.78001806303034,gen_cf,0.534,0.466,258
White,1,2.35923267571452,7,1.65529787724976,gen_cf,0.506,0.494,258
White,1,2.35923267571452,7,1.57620112485129,gen_cf,0.514,0.486,258
White,1,2.35923267571452,7,1.57563625951262,gen_cf,0.514,0.486,258
White,1,2.35923267571452,7,1.59174446391249,gen_cf,0.514,0.486,258
White,1,2.35923267571452,7,1.54952526901686,gen_cf,0.51,0.49,258
Amerindian,1,2.74584203047713,5,0.449282963946282,true_cf,0.412,0.588,258
White,2,2.46379610310587,7,1.05365095293497,x_nearest,0.224,0.776,258
Black,2,2.45608811355552,1,0.277820812203515,x_interest,0.79,0.21,301
White,2,3.54299032100377,4,0.277820812203515,gen_cf,0.182,0.818,301
White,2,3.45133848286652,1,0.277820812203515,gen_cf,0.164,0.836,301
White,1,2.70551218575129,5,0.277820812203515,gen_cf,0.23,0.77,301
White,2,3.22306560518282,1,0.277820812203515,gen_cf,0.178,0.822,301
White,2,2.47245562577895,3,0.788197181139994,gen_cf,0.26,0.74,301
White,2,2.74195751374913,4,0.277820812203515,gen_cf,0.292,0.708,301
White,2,3.10711172138479,1,0.277820812203515,gen_cf,0.154,0.846,301
White,2,2.69798181952971,1,1.00169923320902,gen_cf,0.32,0.68,301
White,2,2.38716786094659,9,0.277820812203515,gen_cf,0.294,0.706,301
White,2,2.66581010566629,1,0.691094646981065,gen_cf,0.202,0.798,301
White,2,2.45608811355552,1,1.04820595470121,gen_cf,0.3,0.7,301
White,2,2.45608811355552,1,1.02600956740772,gen_cf,0.316,0.684,301
White,2,2.45608811355552,1,0.900977243982488,gen_cf,0.35,0.65,301
White,2,2.81281598843882,2,0.277820812203515,gen_cf,0.136,0.864,301
White,2,2.45608811355552,1,0.801130694925369,gen_cf,0.34,0.66,301
White,2,2.45608811355552,3,-0.776736795035669,gen_cf,0.314,0.686,301
White,2,2.45608811355552,1,0.739634207199174,gen_cf,0.34,0.66,301
White,2,2.75601849573854,3,0.277820812203515,gen_cf,0.186,0.814,301
White,2,2.90610060476449,2,0.277820812203515,gen_cf,0.132,0.868,301
White,2,2.94436305042315,1,0.0960045915744019,gen_cf,0.16,0.84,301
White,2,2.45608811355552,1,0.713794497368526,gen_cf,0.326,0.674,301
White,2,2.70281740069558,1,0.277820812203515,gen_cf,0.276,0.724,301
White,2,2.70089972201567,1,0.277820812203515,gen_cf,0.272,0.728,301
White,2,2.45608811355552,3,-0.0459170243911731,gen_cf,0.224,0.776,301
White,2,2.72628298724771,1,0.277820812203515,gen_cf,0.26,0.74,301
White,2,2.74168179349439,1,0.277820812203515,gen_cf,0.26,0.74,301
White,2,2.46857106714188,1,-0.181072973769706,gen_cf,0.28,0.72,301
White,2,2.79137826603152,1,0.277820812203515,gen_cf,0.214,0.786,301
White,2,2.81281598843882,1,0.277820812203515,gen_cf,0.204,0.796,301
White,2,2.86325270451863,1,0.277820812203515,gen_cf,0.204,0.796,301
White,2,2.86752267231859,1,0.277820812203515,gen_cf,0.208,0.792,301
White,2,2.75436246145047,1,0.277820812203515,gen_cf,0.258,0.742,301
White,2,2.82937941176964,1,0.277820812203515,gen_cf,0.208,0.792,301
White,2,2.94201203612498,1,0.277820812203515,gen_cf,0.196,0.804,301
White,2,2.45608811355552,1,-0.918602073344389,gen_cf,0.308,0.692,301
White,2,2.45608811355552,2,-0.622525628344577,gen_cf,0.292,0.708,301
White,2,2.45608811355552,3,-0.155148632549603,gen_cf,0.266,0.734,301
White,2,2.45608811355552,1,-0.761326474473947,gen_cf,0.366,0.634,301
White,2,2.45608811355552,1,-0.766513706890306,gen_cf,0.366,0.634,301
White,2,2.45608811355552,1,0.6269371703981,gen_cf,0.342,0.658,301
White,2,2.45608811355552,1,-0.703743106737583,gen_cf,0.362,0.638,301
White,2,2.45608811355552,1,-0.705548129150292,gen_cf,0.362,0.638,301
White,2,2.45608811355552,3,-0.315874071112835,gen_cf,0.31,0.69,301
White,2,2.45608811355552,3,-0.279155689407459,gen_cf,0.302,0.698,301
White,2,2.45608811355552,3,-0.268076311072202,gen_cf,0.31,0.69,301
White,2,2.45608811355552,1,-0.672831176183421,gen_cf,0.364,0.636,301
White,2,2.45608811355552,1,-0.0261148129805785,gen_cf,0.304,0.696,301
White,2,2.45608811355552,1,-0.622525628344577,gen_cf,0.356,0.644,301
White,2,2.45608811355552,1,0.118801329133366,gen_cf,0.31,0.69,301
White,2,2.45608811355552,1,0.569166403492321,gen_cf,0.364,0.636,301
White,2,2.45608811355552,1,-0.141078763345013,gen_cf,0.338,0.662,301
White,2,2.47473518649553,1,0.277820812203515,gen_cf,0.312,0.688,301
White,2,2.45608811355552,1,-0.50279097738939,gen_cf,0.358,0.642,301
White,2,2.45608811355552,1,-0.160973247040627,gen_cf,0.314,0.686,301
White,2,2.45608811355552,3,0.277820812203515,gen_cf,0.284,0.716,301
White,2,2.46857106714188,1,0.277820812203515,gen_cf,0.332,0.668,301
White,2,2.56182996541891,1,0.277820812203515,gen_cf,0.28,0.72,301
White,2,2.45608811355552,1,-0.408983670954593,gen_cf,0.34,0.66,301
White,2,2.45608811355552,2,0.277820812203515,gen_cf,0.3,0.7,301
White,2,2.45608811355552,1,0.167728406743298,gen_cf,0.324,0.676,301
White,2,2.45608811355552,1,0.165046096047806,gen_cf,0.326,0.674,301
White,2,2.45608811355552,1,0.178859294812082,gen_cf,0.334,0.666,301
White,2,2.45608811355552,1,0.260780729447344,gen_cf,0.352,0.648,301
White,2,2.45608811355552,1,0.262424468631148,gen_cf,0.358,0.642,301
White,2,2.45608811355552,1,0.277820812203515,gen_cf,0.376,0.624,301
Amerindian,2,2.84269746831813,12,2.59156791739271,true_cf,0.39,0.61,301
White,1,2.55372583637686,3,0.146926430602555,x_nearest,0.128,0.872,301
Black,1,3.01785230592461,11,1.38114654417065,x_interest,0.156,0.844,322
White,2,3.7961839245106,8,0.262609178012785,gen_cf,0.246,0.754,322
White,2,3.65631855829723,16,1.38114654417065,gen_cf,0.256,0.744,322
White,2,3.64518518863661,15,1.38114654417065,gen_cf,0.138,0.862,322
White,2,3.63743175464681,12,1.38114654417065,gen_cf,0.264,0.736,322
White,1,3.85586510083822,7,1.38114654417065,gen_cf,0.226,0.774,322
White,1,3.27647685085915,9,0.516648266488373,gen_cf,0.336,0.664,322
White,2,3.35037619509408,8,-0.0453891069457437,gen_cf,0.17,0.83,322
White,1,3.41757705359739,11,0.473543623808277,gen_cf,0.342,0.658,322
White,2,3.30140973274107,8,1.3240261992098,gen_cf,0.212,0.788,322
White,1,3.29615624821126,11,0.28934114527044,gen_cf,0.14,0.86,322
White,1,3.51970790592659,10,1.38114654417065,gen_cf,0.174,0.826,322
White,1,3.50909501980301,11,1.38114654417065,gen_cf,0.19,0.81,322
White,1,3.51970790592659,11,1.38114654417065,gen_cf,0.202,0.798,322
White,1,3.44853717280612,11,1.38364573204879,gen_cf,0.268,0.732,322
White,1,3.16808417866457,12,1.38114654417065,gen_cf,0.324,0.676,322
White,1,3.39415355050721,11,1.30860600250022,gen_cf,0.27,0.73,322
White,1,3.25799348807997,11,1.38114654417065,gen_cf,0.118,0.882,322
White,1,3.18412338137118,11,1.12219824956794,gen_cf,0.606,0.394,322
White,1,3.18998077076757,11,1.38114654417065,gen_cf,0.252,0.748,322
White,1,3.18651346777439,11,1.38114654417065,gen_cf,0.242,0.758,322
White,1,3.16530493253566,11,1.38114654417065,gen_cf,0.252,0.748,322
White,2,2.96173413864743,11,0.191947366613323,gen_cf,0.434,0.566,322
White,1,3.10225065030289,11,1.38114654417065,gen_cf,0.204,0.796,322
White,1,3.09466305179069,11,1.38114654417065,gen_cf,0.176,0.824,322
White,1,3.09463696358091,11,1.38114654417065,gen_cf,0.176,0.824,322
White,1,2.94358037589201,11,1.38114654417065,gen_cf,0.234,0.766,322
White,1,2.95513522535578,11,1.38114654417065,gen_cf,0.23,0.77,322
White,1,3.01785230592461,11,0.362034365188454,gen_cf,0.53,0.47,322
White,1,2.9660995716807,11,1.38114654417065,gen_cf,0.228,0.772,322
White,1,2.97748145614666,11,1.38114654417065,gen_cf,0.226,0.774,322
White,1,3.01785230592461,11,0.398803577985412,gen_cf,0.574,0.426,322
White,1,3.04147043129869,11,1.38114654417065,gen_cf,0.198,0.802,322
White,1,3.05227910721282,11,1.38114654417065,gen_cf,0.14,0.86,322
White,1,3.01785230592461,11,1.3240261992098,gen_cf,0.2,0.8,322
White,1,3.02551485772099,11,1.38114654417065,gen_cf,0.214,0.786,322
White,1,3.01785230592461,11,1.37414367208077,gen_cf,0.206,0.794,322
White,1,3.01785230592461,11,1.38114654417065,gen_cf,0.208,0.792,322
Amerindian,1,3.40446166068723,12,-0.687063521839821,true_cf,0.588,0.412,322
White,1,3.12580244402225,11,1.3447878571556,x_nearest,0.188,0.812,322
Black,2,2.55324643192232,7,-0.778913021640575,x_interest,0.276,0.724,325
White,2,3.8433246203133,10,-0.778913021640575,gen_cf,0.132,0.868,325
White,2,3.8433246203133,7,-1.12333107077836,gen_cf,0.132,0.868,325
White,2,3.14448241769058,7,-1.13658093504506,gen_cf,0.198,0.802,325
White,2,3.24280989944499,7,-0.223066566355782,gen_cf,0.374,0.626,325
White,2,3.13122754535094,7,-0.778913021640575,gen_cf,0.278,0.722,325
White,2,3.12566094565476,7,-0.778913021640575,gen_cf,0.414,0.586,325
White,2,3.1758870228272,7,-0.778913021640575,gen_cf,0.164,0.836,325
White,1,3.11089781820458,7,-0.664140384357122,gen_cf,0.436,0.564,325
White,1,3.12801012077032,7,-0.778913021640575,gen_cf,0.408,0.592,325
White,2,3.29573414286905,7,-0.778913021640575,gen_cf,0.122,0.878,325
White,2,2.91834515949204,7,-0.778913021640575,gen_cf,0.4,0.6,325
White,2,3.11524780133577,7,-0.778913021640575,gen_cf,0.446,0.554,325
White,2,2.80147927551646,7,-0.957287091139848,gen_cf,0.454,0.546,325
White,2,2.74598290515981,7,-0.778913021640575,gen_cf,0.7,0.3,325
White,1,2.99473643518604,6,-0.277988568930794,gen_cf,0.766,0.234,325
White,2,2.73221594100085,7,-0.778913021640575,gen_cf,0.702,0.298,325
White,2,2.81729122974312,7,-0.778913021640575,gen_cf,0.39,0.61,325
White,1,3.11524780133577,7,-0.778913021640575,gen_cf,0.544,0.456,325
White,2,3.02488396088033,7,-0.0993552738776892,gen_cf,0.282,0.718,325
White,2,2.69047158949467,7,-0.778913021640575,gen_cf,0.71,0.29,325
White,2,2.6880798894278,7,-0.702710436134036,gen_cf,0.806,0.194,325
White,1,2.76210434592484,7,-1.59365609478447,gen_cf,0.546,0.454,325
White,2,2.92334842826313,7,0.214878818233814,gen_cf,0.062,0.938,325
White,2,2.83150872775947,7,0.233351370349107,gen_cf,0.072,0.928,325
White,2,2.66914754870453,7,-0.778913021640575,gen_cf,0.69,0.31,325
White,2,2.55324643192232,8,-0.727176279103552,gen_cf,0.814,0.186,325
White,2,2.65373503460815,7,-0.778913021640575,gen_cf,0.698,0.302,325
White,2,2.42708959895982,8,-0.778913021640575,gen_cf,0.744,0.256,325
White,2,2.64633894323019,7,-0.778913021640575,gen_cf,0.64,0.36,325
White,2,2.55324643192232,7,-0.993531929382816,gen_cf,0.584,0.416,325
White,2,2.55324643192232,7,-1.01795525505369,gen_cf,0.588,0.412,325
White,2,2.55324643192232,7,-1.02709503564529,gen_cf,0.586,0.414,325
White,2,2.5986515100909,7,-0.778913021640575,gen_cf,0.64,0.36,325
White,2,2.57671906678176,7,-0.778913021640575,gen_cf,0.606,0.394,325
White,2,2.55324643192232,7,-0.725025405341907,gen_cf,0.676,0.324,325
White,2,2.55324643192232,7,-0.727176279103552,gen_cf,0.676,0.324,325
White,2,2.63777628953357,7,-0.778913021640575,gen_cf,0.618,0.382,325
White,2,2.60506632638283,7,-0.778913021640575,gen_cf,0.634,0.366,325
White,2,2.55324643192232,7,-0.648584005163797,gen_cf,0.676,0.324,325
White,2,2.55324643192232,7,-0.771947807243253,gen_cf,0.67,0.33,325
White,2,2.55324643192232,7,-0.778913021640575,gen_cf,0.602,0.398,325
White,2,2.55324643192232,7,-0.567135537072355,gen_cf,0.618,0.382,325
White,2,2.55324643192232,7,-0.570863282539644,gen_cf,0.636,0.364,325
White,2,2.61250839885914,7,-0.778913021640575,gen_cf,0.626,0.374,325
White,2,2.63076547394993,7,-0.778913021640575,gen_cf,0.62,0.38,325
Amerindian,2,2.93985578668493,11,-0.352657823206827,true_cf,0.372,0.628,325
White,2,2.65622919480958,7,-0.603409374981113,x_nearest,0.812,0.188,325
Black,2,3.07274671973565,12,0.199530714946288,x_interest,0.792,0.208,330
White,2,3.77647247566202,13,0.621530968966376,gen_cf,0.242,0.758,330
White,2,3.55615933957488,14,0.199530714946288,gen_cf,0.234,0.766,330
White,1,3.43274201497684,12,0.199530714946288,gen_cf,0.382,0.618,330
White,2,3.45953618704622,12,0.206927971414887,gen_cf,0.288,0.712,330
White,2,3.62286621960767,12,0.199530714946288,gen_cf,0.26,0.74,330
White,2,3.50864945536236,12,0.199530714946288,gen_cf,0.192,0.808,330
White,2,3.67578527642495,8,0.809875772290838,gen_cf,0.488,0.512,330
White,2,3.50162939686098,12,0.199530714946288,gen_cf,0.2,0.8,330
White,2,3.30694789414805,12,-1.35789009561671,gen_cf,0.584,0.416,330
White,2,3.41104366368945,12,0.199530714946288,gen_cf,0.168,0.832,330
White,2,3.38405502005418,12,0.199530714946288,gen_cf,0.194,0.806,330
White,2,3.35762402777469,9,0.199530714946288,gen_cf,0.472,0.528,330
White,2,3.43458909463981,11,0.199530714946288,gen_cf,0.214,0.786,330
White,2,3.3145848245022,12,0.199530714946288,gen_cf,0.256,0.744,330
White,2,3.16134535999481,12,0.393964975416284,gen_cf,0.394,0.606,330
White,2,3.25142396767946,12,0.199530714946288,gen_cf,0.226,0.774,330
White,2,3.1479750401337,12,0.199530714946288,gen_cf,0.358,0.642,330
White,2,3.25584687481082,11,-0.295996801973206,gen_cf,0.232,0.768,330
White,2,3.17400208013394,12,0.199530714946288,gen_cf,0.272,0.728,330
White,2,2.92658507280692,12,0.199530714946288,gen_cf,0.212,0.788,330
White,2,3.10375059123704,12,-0.295255452113764,gen_cf,0.288,0.712,330
White,2,2.93022270585084,12,0.199530714946288,gen_cf,0.21,0.79,330
White,2,3.04582956828015,12,0.199530714946288,gen_cf,0.434,0.566,330
White,2,2.97994014797204,12,0.199530714946288,gen_cf,0.568,0.432,330
White,2,3.0461716512008,12,0.199530714946288,gen_cf,0.436,0.564,330
White,2,2.98107778578296,11,0.199530714946288,gen_cf,0.572,0.428,330
White,2,3.09921322118289,12,0.199530714946288,gen_cf,0.36,0.64,330
White,2,3.02876268874754,12,0.199530714946288,gen_cf,0.472,0.528,330
White,2,3.05432633410361,12,0.199530714946288,gen_cf,0.426,0.574,330
White,2,2.99913911672346,12,0.199530714946288,gen_cf,0.484,0.516,330
White,2,3.07274671973565,12,-0.24582786098041,gen_cf,0.308,0.692,330
White,2,3.07274671973565,12,-0.319938824343623,gen_cf,0.328,0.672,330
White,2,3.07274671973565,12,-0.373058529584221,gen_cf,0.196,0.804,330
White,2,3.07274671973565,12,-0.286706328011334,gen_cf,0.23,0.77,330
White,2,3.07274671973565,12,-0.287454851868767,gen_cf,0.23,0.77,330
White,2,3.07274671973565,17,0.199530714946288,gen_cf,0.734,0.266,330
White,2,3.07274671973565,12,0.31598173392036,gen_cf,0.316,0.684,330
White,2,3.07274671973565,12,0.342615351700054,gen_cf,0.392,0.608,330
White,2,3.07274671973565,12,0.65905146447682,gen_cf,0.594,0.406,330
White,2,3.07274671973565,11,0.199530714946288,gen_cf,0.392,0.608,330
White,2,3.07274671973565,12,0.199530714946288,gen_cf,0.444,0.556,330
Amerindian,2,3.45935607449826,11,-0.276604136604667,true_cf,0.584,0.416,330
White,2,2.97646978301992,12,0.345222060322093,x_nearest,0.646,0.354,330
Black,2,3.0224082334626,5,-0.348212631570976,x_interest,0.122,0.878,338
White,2,3.55981970745098,7,0.604164476462039,gen_cf,0.382,0.618,338
White,2,3.64137359943069,5,0.249570854354331,gen_cf,0.38,0.62,338
White,2,3.89439472671813,5,-0.116637617693407,gen_cf,0.502,0.498,338
White,2,3.3260145946815,5,0.0840992999771124,gen_cf,0.336,0.664,338
White,2,3.77659672364192,6,-0.348212631570976,gen_cf,0.358,0.642,338
White,2,3.46632950036123,6,-0.348212631570976,gen_cf,0.128,0.872,338
White,2,3.37163058001858,7,-0.348212631570976,gen_cf,0.148,0.852,338
White,2,3.35359657874284,6,-0.348212631570976,gen_cf,0.196,0.804,338
White,1,3.32201849579154,5,-0.348212631570976,gen_cf,0.418,0.582,338
White,2,3.40144243576458,5,-0.348212631570976,gen_cf,0.194,0.806,338
White,2,3.31171026914086,5,-0.348212631570976,gen_cf,0.198,0.802,338
White,2,3.3061276822804,5,-0.348212631570976,gen_cf,0.174,0.826,338
White,2,3.08300404748345,5,0.117370953770998,gen_cf,0.212,0.788,338
White,2,2.75651257524707,7,-0.348212631570976,gen_cf,0.692,0.308,338
White,2,3.0224082334626,6,-0.0250802076625206,gen_cf,0.152,0.848,338
White,2,3.04557387448705,6,-0.348212631570976,gen_cf,0.25,0.75,338
White,2,3.0224082334626,8,-0.348212631570976,gen_cf,0.42,0.58,338
White,2,3.24358641003896,5,-0.370991174563151,gen_cf,0.164,0.836,338
White,2,2.8460597011924,5,-0.253298076512269,gen_cf,0.372,0.628,338
White,2,3.0224082334626,6,0.286806212911039,gen_cf,0.314,0.686,338
White,2,3.13246989380195,5,-0.348212631570976,gen_cf,0.24,0.76,338
White,2,3.08807703141153,5,-0.348212631570976,gen_cf,0.222,0.778,338
White,2,3.07541761336861,5,-0.348212631570976,gen_cf,0.184,0.816,338
White,2,3.0224082334626,5,-0.210739750279837,gen_cf,0.404,0.596,338
White,2,2.97719689267484,5,-0.348212631570976,gen_cf,0.28,0.72,338
White,2,2.98993500597033,5,-0.348212631570976,gen_cf,0.27,0.73,338
White,2,3.0224082334626,5,-0.275833839025875,gen_cf,0.404,0.596,338
White,2,3.05719878232027,5,-0.348212631570976,gen_cf,0.244,0.756,338
White,2,3.0224082334626,5,-0.339658462177562,gen_cf,0.276,0.724,338
White,2,3.0224082334626,5,-0.348212631570976,gen_cf,0.238,0.762,338
Amerindian,2,3.40901758822522,8,1.22444982956822,true_cf,0.562,0.438,338
White,2,3.072975677444,5,-0.352435372435167,x_nearest,0.192,0.808,338
Black,2,2.59596433259824,7,0.164005722465531,x_interest,0.784,0.216,350
White,2,3.78423117465596,7,0.164005722465531,gen_cf,0.436,0.564,350
White,2,3.32273169213189,5,0.164005722465531,gen_cf,0.418,0.582,350
White,2,3.37407046447506,7,0.164005722465531,gen_cf,0.276,0.724,350
White,1,3.14622420693145,7,0.164005722465531,gen_cf,0.308,0.692,350
White,2,3.13687361512067,8,1.80969908241373,gen_cf,0.636,0.364,350
White,2,3.13687361512067,8,0.164005722465531,gen_cf,0.458,0.542,350
White,2,3.10580037825356,7,0.164005722465531,gen_cf,0.202,0.798,350
White,2,2.73889409521797,7,-0.563625370075496,gen_cf,0.702,0.298,350
White,1,2.89456044329552,7,-0.494953569645776,gen_cf,0.214,0.786,350
White,2,2.97618048614779,7,0.164005722465531,gen_cf,0.284,0.716,350
White,2,2.9072974738147,7,0.164005722465531,gen_cf,0.104,0.896,350
White,1,2.95502346735988,7,0.164005722465531,gen_cf,0.202,0.798,350
White,2,2.83994001255837,7,0.164005722465531,gen_cf,0.076,0.924,350
White,2,2.74612898537148,7,0.164005722465531,gen_cf,0.362,0.638,350
White,2,2.73654381617878,7,0.164005722465531,gen_cf,0.32,0.68,350
White,2,2.71890865421223,7,0.164005722465531,gen_cf,0.312,0.688,350
White,2,2.67752127036491,7,0.164005722465531,gen_cf,0.2,0.8,350
White,2,2.80552231968106,7,0.164005722465531,gen_cf,0.174,0.826,350
White,2,2.80468593816608,7,0.164005722465531,gen_cf,0.18,0.82,350
White,2,2.81109391714341,7,0.164005722465531,gen_cf,0.178,0.822,350
White,2,2.67270592230467,7,0.164005722465531,gen_cf,0.222,0.778,350
White,2,2.59596433259824,7,0.0619847270257716,gen_cf,0.186,0.814,350
White,2,2.63586721506151,7,0.164005722465531,gen_cf,0.148,0.852,350
White,2,2.6339636836634,7,0.164005722465531,gen_cf,0.152,0.848,350
White,2,2.56168049372442,7,0.164005722465531,gen_cf,0.148,0.852,350
White,2,2.59596433259824,7,0.180967783340082,gen_cf,0.17,0.83,350
White,2,2.61595991472086,7,0.164005722465531,gen_cf,0.174,0.826,350
White,2,2.59596433259824,7,0.164005722465531,gen_cf,0.194,0.806,350
Amerindian,2,2.98257368736086,12,0.515422087739713,true_cf,0.6,0.4,350
White,2,2.63599249816221,7,0.0964094887201552,x_nearest,0.1,0.9,350
Black,1,2.67065143400907,10,-0.0458951572694567,x_interest,0.182,0.818,384
White,1,2.91426170909206,10,-0.951231586015593,gen_cf,0.452,0.548,384
White,2,3.49460866971512,11,0.05407432106207,gen_cf,0.152,0.848,384
White,2,3.69573261790477,11,-0.0458951572694567,gen_cf,0.158,0.842,384
White,2,3.40541111350618,10,-0.0458951572694567,gen_cf,0.07,0.93,384
White,1,3.18743005386543,12,-0.0458951572694567,gen_cf,0.438,0.562,384
White,1,3.20560820357749,10,0.680124115900238,gen_cf,0.624,0.376,384
White,1,3.14019986078507,10,-0.0458951572694567,gen_cf,0.404,0.596,384
White,1,3.14165200889802,10,-0.0458951572694567,gen_cf,0.404,0.596,384
White,2,2.90352363222689,12,-0.483897142516473,gen_cf,0.156,0.844,384
White,1,2.88617995879106,12,-0.0458951572694567,gen_cf,0.108,0.892,384
White,1,3.18335020848838,10,-0.0458951572694567,gen_cf,0.466,0.534,384
White,2,3.20083813434265,10,-0.0458951572694567,gen_cf,0.34,0.66,384
White,1,3.18378922204443,10,-0.0458951572694567,gen_cf,0.472,0.528,384
White,1,3.15777742721957,10,-0.0458951572694567,gen_cf,0.498,0.502,384
White,2,2.91426170909206,11,-0.0458951572694567,gen_cf,0.092,0.908,384
White,1,3.18650850801864,10,-0.0458951572694567,gen_cf,0.486,0.514,384
White,1,3.20083813434265,10,-0.0458951572694567,gen_cf,0.53,0.47,384
White,1,3.20560820357749,11,-0.0458951572694567,gen_cf,0.366,0.634,384
White,1,2.945847773667,11,-0.0458951572694567,gen_cf,0.224,0.776,384
White,1,3.41354039745197,7,-0.0458951572694567,gen_cf,0.216,0.784,384
